"","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"51","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","KLS Martin L.P.",100000000292,"KLS Martin L.P.","FL","United States",2000,"03/30/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","Entity","PLASTIC SURGERY RESEARCH COUNCIL","","No","","No",331022377,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"52","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","SEATTLE","WA","98195","NeuWave Medical, Inc.",100000011197,"NeuWave Medical, Inc.","WI","United States",4200,"12/31/2015",1,"In-kind items and services","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",335447424,"Covered","CERTUS 140 MICROWAVE ABLATION SYSTEM","","","","","","","","","","CERTUS 140 MICROWAVE ABLATION SYSTEM","","","","","1959 NE Pacific St, SEATTLE, WA 98195",-122.3091341,47.6506935
"53","Covered Recipient Teaching Hospital",500088,3430,"VALLEY MEDICAL CENTER","400 S 43rd St","","Renton","WA","98055","Boehringer Ingelheim Pharmaceuticals, Inc.",100000000234,"Boehringer Ingelheim Pharmaceuticals, Inc.","CT","United States",375,"03/10/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",290534400,"Covered","GILOTRIF","","","","","00597-0141-0","","","","","","","","","","400 S 43rd St, Renton, WA 98055",-122.2143069,47.4424335
"54","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","SCHOOL OF MEDICINE CME","BOX 359441","Seattle","WA","98195","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",10000,"04/02/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","GRANTS;1411149-12768213;1411149-12768213;916001537;","No",312163278,"None","","","","","","","","","","","","","","","","SCHOOL OF MEDICINE CME, Seattle, WA 98195",-122.3084023,47.6508882
"55","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",7559.54,"10/13/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Loaner exceeded 90 days.","No",331362335,"Covered","","","","","","","","","","","SURGICAL","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"56","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Amgen Inc.",100000000203,"Amgen Inc.","CA","United States",1000,"06/15/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",297933762,"Covered","Aranesp","","","","","55513-025-04","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"57","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Sanofi and Genzyme US Companies",100000000076,"SANOFI-AVENTIS U.S. LLC","NJ","United States",400,"06/25/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","No","","","No",318460364,"Covered","TOUJEO","","","","","0024-5869-03","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"58","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98105","Olympus America Inc.",100000005451,"Olympus America Inc.","PA","United States",9.34,"06/10/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",337592282,"Covered","","","","","","","","","","","Urology & Gynecology Products","","","","","2, SEATTLE, WA 98105",-122.3272747,47.6596048
"59","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","KCI USA, Inc",100000010396,"KCI USA, Inc","TX","United States",950,"10/21/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","","","","No",333396682,"Covered","","","","","","","","","","","VAC THERAPY UNITS","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"60","Covered Recipient Teaching Hospital",500064,3424,"HARBORVIEW MEDICAL CENTER","325 9TH AVENUE","","SEATTLE","WA","98104","Pfizer Inc.",100000000286,"Pfizer Inc.","NY","United States",300,"02/17/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",323116804,"None","","","","","","","","","","","","","","","","325 9TH AVENUE, SEATTLE, WA 98104",-122.3241757,47.6038212
"61","Covered Recipient Teaching Hospital",500027,3414,"Swedish Medical Center","747 Broadway","","Seattle","WA","98122","AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP","DE","United States",2000,"09/02/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Exhibit Display Fee","No",255720106,"Covered","BRILINTA","","","","","00018-607-76","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"62","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE PACIFIC ST","","SEATTLE","WA","98195","Genentech, Inc.",100000000089,"Genentech, Inc.","CA","United States",1e+05,"10/01/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",317906330,"Non-covered","NonCovered Product","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"63","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.","IL","United States",25000,"12/09/2015",1,"Cash or cash equivalent","Education","","","","","Entity","Washington University School of Medicine","No","Yes","","No",337545028,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"64","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",40,"05/20/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312308140,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"65","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",2349.69,"09/15/2015",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312310034,"Covered","","","","","","","","","","","Digital PCR Reagents","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"66","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Genentech, Inc.",100000000226,"Genentech USA, Inc.","CA","United States",1500,"03/16/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",317853294,"Combination","Avastin","Tarceva","NonCovered Product","","","50242-061-01","50242-064-01","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"67","Covered Recipient Teaching Hospital",500001,3420,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",164,"06/03/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312308155,"Covered","","","","","","","","","","","Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"68","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",1008.36,"12/24/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","No","","","No",331463079,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"69","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 SENECA STREET","","SEATTLE","WA","98111","BOSTON SCIENTIFIC CORPORATION",100000005674,"Boston Scientific Corporation","MA","United States",2400,"06/24/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",246087902,"Covered","","","","","","","","","","","OTHER","BILIARY DEVICES","","","","925 SENECA STREET, SEATTLE, WA 98111",-122.327633,47.6100079
"70","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",55.8,"02/17/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240410579,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"71","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE PACIFIC ST","","SEATTLE","WA","98195","Eli Lilly and Company",100000000066,"Lilly USA, LLC","IN","United States",4500,"10/12/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","","No",268229168,"None","","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"72","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Draeger Medical Systems, Inc",100000005612,"Draeger Medical, Inc","PA","United States",5000,"04/24/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",246183548,"Covered","","","","","","","","","","","Anesthesia","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"73","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",500,"02/16/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",331472211,"Covered","ELIQUIS","","","","","0003-0894-31","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"74","Covered Recipient Teaching Hospital",90004,3039,"GEORGETOWN UNIVERSITY HOSPITAL","3800 RESERVOIR ROAD NW","","WASHINGTON DC","WA","20007","Deltex Medical, SC, Inc.",100000011091,"Deltex Medical, SC, Inc.","SC","United States",13977,"12/31/2015",3,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",335340200,"Covered","","","","","","","","","","","Cardio Q","","","","","3800 RESERVOIR ROAD NW, WASHINGTON DC, WA 20007",-77.0752748,38.9114532
"75","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","4800 SANDPOINT WAY NE","5371","SEATTLE","WA","98105","Siemens Medical Solutions USA, Inc.",100000010755,"Siemens Medical Solutions USA, Inc.","PA","United States",10000,"11/16/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","","No",254148248,"Combination","","","","","","","","","","","AT Advanced Therapies","","","","","4800 SANDPOINT WAY NE, SEATTLE, WA 98105",-122.283265,47.6626378
"76","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","4800 Sand Point Way NE","","Seattle","WA","98105","OrthoPediatrics Corp.",100000010727,"OrthoPediatrics Corp.","IN","United States",648.61,"11/06/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","No","","No additional information","No",321982665,"Non-covered","","","","","","","","","","","Pedi-Flex","Pedi-Loc","Pedi-Plates","Pedi-Nail","","4800 Sand Point Way NE, Seattle, WA 98105",-122.283265,47.6626378
"77","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",504.04,"11/17/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",240414808,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"78","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","DePuy Synthes Sales Inc.",100000005706,"DePuy Orthopaedics Inc.","IN","United States",349.65,"08/15/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","No","","Indirect value transfer (educational grant to OMeGA Medical Grants Association used to fund fellowships selected by OMeGA Medical Grants Association)","No",267211316,"Covered","","","","","","","","","","","Orthopaedics","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"79","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","SWEDISH HEALTH SVCS SRC","PO BOX 94085","SEATTLE","WA","98124","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",500,"05/19/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","EXHIBITS;1484684-13373993;1484684-13373993;910433740;","No",306051348,"Non-covered","","","","","","","","","","","","","","","","SWEDISH HEALTH SVCS SRC, SEATTLE, WA 98124",-122.33,47.61
"80","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","GAC International LLC",100000010669,"GAC International LLC","PA","United States",12731.08,"04/24/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","","","","No",331665695,"Covered","","","","","","","","","","","Orthodontic Dentistry","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"81","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",1672.06,"06/30/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300007744,"Covered","","","","","","","","","","","MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"82","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","BOSTON SCIENTIFIC CORPORATION",100000005674,"Boston Scientific Corporation","MA","United States",4650,"12/09/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",246122988,"Covered","","","","","","","","","","","OTHER","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"83","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","SWEDISH HEALTH SVCS SRC","PO BOX 94085","SEATTLE","WA","98124","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",500,"03/19/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","EXHIBITS;1391094-12588381;1391094-12588381;910433740;","No",306051356,"Non-covered","","","","","","","","","","","","","","","","SWEDISH HEALTH SVCS SRC, SEATTLE, WA 98124",-122.33,47.61
